"No.","Time","Source","Destination","Protocol","Length","Info"
"4028","987.731942","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2a03:2880:f32f:122:face:b00c:0:7260","TCP","116","60740  >  80 [PSH, ACK] Seq=520 Ack=439 Win=65024 Len=42 [TCP PDU reassembled in 4079]"
"4029","987.732086","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2a03:2880:f32f:122:face:b00c:0:7260","TCP","127","60740  >  80 [PSH, ACK] Seq=562 Ack=439 Win=65024 Len=53 [TCP PDU reassembled in 4079]"
"4030","987.732190","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2a03:2880:f32f:122:face:b00c:0:7260","TCP","120","60740  >  80 [PSH, ACK] Seq=615 Ack=439 Win=65024 Len=46 [TCP PDU reassembled in 4079]"
"4031","987.732287","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2a03:2880:f32f:122:face:b00c:0:7260","TCP","115","60740  >  80 [PSH, ACK] Seq=661 Ack=439 Win=65024 Len=41 [TCP PDU reassembled in 4079]"
"4032","987.733876","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2a03:2880:f32f:122:face:b00c:0:7260","TCP","242","60740  >  80 [PSH, ACK] Seq=702 Ack=439 Win=65024 Len=168 [TCP PDU reassembled in 4079]"
"4033","987.788744","2a03:2880:f32f:122:face:b00c:0:7260","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","74","80  >  60740 [ACK] Seq=439 Ack=562 Win=66816 Len=0"
"4034","987.788744","2a03:2880:f32f:122:face:b00c:0:7260","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","74","80  >  60740 [ACK] Seq=439 Ack=615 Win=66816 Len=0"
"4035","987.788744","2a03:2880:f32f:122:face:b00c:0:7260","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","74","80  >  60740 [ACK] Seq=439 Ack=661 Win=66816 Len=0"
"4036","987.788744","2a03:2880:f32f:122:face:b00c:0:7260","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","74","80  >  60740 [ACK] Seq=439 Ack=702 Win=66816 Len=0"
"4037","987.788744","2a03:2880:f32f:122:face:b00c:0:7260","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","74","80  >  60740 [ACK] Seq=439 Ack=870 Win=67840 Len=0"
"4038","987.788744","2a03:2880:f32f:122:face:b00c:0:7260","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","129","80  >  60740 [PSH, ACK] Seq=439 Ack=870 Win=67840 Len=55 [TCP PDU reassembled in 4058]"
"4039","987.788744","2a03:2880:f32f:122:face:b00c:0:7260","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","780","80  >  60740 [PSH, ACK] Seq=494 Ack=870 Win=67840 Len=706 [TCP PDU reassembled in 4058]"
"4040","987.788744","2a03:2880:f32f:122:face:b00c:0:7260","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","117","80  >  60740 [PSH, ACK] Seq=1200 Ack=870 Win=67840 Len=43 [TCP PDU reassembled in 4058]"
"4041","987.789176","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2a03:2880:f32f:122:face:b00c:0:7260","TCP","74","60740  >  80 [ACK] Seq=870 Ack=1243 Win=64256 Len=0"
"4042","987.805956","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2a03:2880:f32f:122:face:b00c:0:7260","TCP","152","60740  >  80 [PSH, ACK] Seq=870 Ack=1243 Win=64256 Len=78 [TCP PDU reassembled in 4079]"
"4043","987.806192","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2a03:2880:f32f:122:face:b00c:0:7260","TCP","115","60740  >  80 [PSH, ACK] Seq=948 Ack=1243 Win=64256 Len=41 [TCP PDU reassembled in 4079]"
"4044","987.891132","2a03:2880:f32f:122:face:b00c:0:7260","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","74","80  >  60740 [ACK] Seq=1243 Ack=989 Win=67840 Len=0"
"4045","987.891132","2a03:2880:f32f:122:face:b00c:0:7260","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","395","80  >  60740 [PSH, ACK] Seq=1243 Ack=989 Win=67840 Len=321 [TCP PDU reassembled in 4058]"
"4046","987.891132","2a03:2880:f32f:122:face:b00c:0:7260","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","200","80  >  60740 [PSH, ACK] Seq=1564 Ack=989 Win=67840 Len=126 [TCP PDU reassembled in 4058]"
"4047","987.891132","2a03:2880:f32f:122:face:b00c:0:7260","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","133","80  >  60740 [PSH, ACK] Seq=1690 Ack=989 Win=67840 Len=59 [TCP PDU reassembled in 4058]"
"4048","987.891132","2a03:2880:f32f:122:face:b00c:0:7260","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","122","80  >  60740 [PSH, ACK] Seq=1749 Ack=989 Win=67840 Len=48 [TCP PDU reassembled in 4058]"
"4049","987.891132","2a03:2880:f32f:122:face:b00c:0:7260","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","240","80  >  60740 [PSH, ACK] Seq=1797 Ack=989 Win=67840 Len=166 [TCP PDU reassembled in 4058]"
"4050","987.891579","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2a03:2880:f32f:122:face:b00c:0:7260","TCP","74","60740  >  80 [ACK] Seq=989 Ack=1963 Win=65280 Len=0"
"4051","987.905797","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2a03:2880:f32f:122:face:b00c:0:7260","TCP","153","60740  >  80 [PSH, ACK] Seq=989 Ack=1963 Win=65280 Len=79 [TCP PDU reassembled in 4079]"
"4052","987.993266","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.13? Tell 192.168.101.1"
"4053","987.993375","AzureWaveTec_df:75:0d","zhiyicommuni_49:83:8c","ARP","42","192.168.101.13 is at 14:13:33:df:75:0d"
"4054","987.993441","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.3? Tell 192.168.101.1"
"4055","987.993474","2a03:2880:f32f:122:face:b00c:0:7260","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","121","80  >  60740 [PSH, ACK] Seq=1963 Ack=989 Win=67840 Len=47 [TCP PDU reassembled in 4058]"
"4056","987.993474","2a03:2880:f32f:122:face:b00c:0:7260","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","74","80  >  60740 [ACK] Seq=2010 Ack=1068 Win=67840 Len=0"
"4057","988.040185","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2a03:2880:f32f:122:face:b00c:0:7260","TCP","74","60740  >  80 [ACK] Seq=1068 Ack=2010 Win=65280 Len=0"
"4058","988.045354","2a03:2880:f32f:122:face:b00c:0:7260","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","123","HTTP/1.1 200 OK  [TCP PDU reassembled in 4058]"
"4059","988.087170","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2a03:2880:f32f:122:face:b00c:0:7260","TCP","74","60740  >  80 [ACK] Seq=1068 Ack=2059 Win=65280 Len=0"
"4060","991.680143","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.13? Tell 192.168.101.1"
"4061","991.680236","AzureWaveTec_df:75:0d","zhiyicommuni_49:83:8c","ARP","42","192.168.101.13 is at 14:13:33:df:75:0d"
"4062","991.680331","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.3? Tell 192.168.101.1"
"4063","994.342601","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.13? Tell 192.168.101.1"
"4064","994.342689","AzureWaveTec_df:75:0d","zhiyicommuni_49:83:8c","ARP","42","192.168.101.13 is at 14:13:33:df:75:0d"
"4065","994.342750","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.3? Tell 192.168.101.1"
"4066","996.902686","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.13? Tell 192.168.101.1"
"4067","996.902799","AzureWaveTec_df:75:0d","zhiyicommuni_49:83:8c","ARP","42","192.168.101.13 is at 14:13:33:df:75:0d"
"4068","996.902862","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.3? Tell 192.168.101.1"
"4069","999.257767","192.168.101.3","192.168.101.255","UDP","82","57621  >  57621 Len=40"
"4070","1000.589237","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.13? Tell 192.168.101.1"
"4071","1000.589324","AzureWaveTec_df:75:0d","zhiyicommuni_49:83:8c","ARP","42","192.168.101.13 is at 14:13:33:df:75:0d"
"4072","1000.589386","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.3? Tell 192.168.101.1"
"4073","1003.251418","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.13? Tell 192.168.101.1"
"4074","1003.251551","AzureWaveTec_df:75:0d","zhiyicommuni_49:83:8c","ARP","42","192.168.101.13 is at 14:13:33:df:75:0d"
"4075","1003.251647","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.3? Tell 192.168.101.1"
"4076","1006.835899","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.13? Tell 192.168.101.1"
"4077","1006.835988","AzureWaveTec_df:75:0d","zhiyicommuni_49:83:8c","ARP","42","192.168.101.13 is at 14:13:33:df:75:0d"
"4078","1006.836074","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.3? Tell 192.168.101.1"
"4079","1007.397020","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2a03:2880:f32f:122:face:b00c:0:7260","HTTP","79","POST /chat HTTP/1.1 "
"4080","1007.397244","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2a03:2880:f32f:122:face:b00c:0:7260","TCP","74","60740  >  80 [FIN, ACK] Seq=1073 Ack=2059 Win=65280 Len=0"
"4081","1007.450100","2a03:2880:f32f:122:face:b00c:0:7260","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","74","80  >  60740 [ACK] Seq=2059 Ack=1073 Win=67840 Len=0"
"4082","1007.552305","2a03:2880:f32f:122:face:b00c:0:7260","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","74","80  >  60740 [ACK] Seq=2059 Ack=1074 Win=67840 Len=0"
"4083","1007.552305","2a03:2880:f32f:122:face:b00c:0:7260","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","74","80  >  60740 [FIN, ACK] Seq=2059 Ack=1074 Win=67840 Len=0"
"4084","1007.552599","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2a03:2880:f32f:122:face:b00c:0:7260","TCP","74","60740  >  80 [ACK] Seq=1074 Ack=2060 Win=65280 Len=0"
"4085","1009.498370","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.13? Tell 192.168.101.1"
"4086","1009.498466","AzureWaveTec_df:75:0d","zhiyicommuni_49:83:8c","ARP","42","192.168.101.13 is at 14:13:33:df:75:0d"
"4087","1009.498541","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.3? Tell 192.168.101.1"
"4088","1010.383825","192.168.101.13","34.111.24.1","TCP","55","[TCP Keep-Alive] 60734  >  443 [ACK] Seq=7031 Ack=1228 Win=64256 Len=1"
"4089","1010.404220","34.111.24.1","192.168.101.13","TCP","66","[TCP Keep-Alive ACK] 443  >  60734 [ACK] Seq=1228 Ack=7032 Win=263168 Len=0 SLE=7031 SRE=7032"
"4090","1012.058502","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.13? Tell 192.168.101.1"
"4091","1012.058590","AzureWaveTec_df:75:0d","zhiyicommuni_49:83:8c","ARP","42","192.168.101.13 is at 14:13:33:df:75:0d"
"4092","1012.058666","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.3? Tell 192.168.101.1"
"4093","1012.391201","fe80::f036:1b87:d1eb:960a","fe80::1","ICMPv6","86","Neighbor Solicitation for fe80::1 from 14:13:33:df:75:0d"
"4094","1012.393220","fe80::1","fe80::f036:1b87:d1eb:960a","ICMPv6","78","Neighbor Advertisement fe80::1 (rtr, sol)"
"4095","1015.745058","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.13? Tell 192.168.101.1"
"4096","1015.745182","AzureWaveTec_df:75:0d","zhiyicommuni_49:83:8c","ARP","42","192.168.101.13 is at 14:13:33:df:75:0d"
"4097","1015.745262","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.3? Tell 192.168.101.1"
"4098","1016.053935","20.33.105.0","192.168.101.13","TCP","60","[TCP Dup ACK 1328#9] 443  >  52503 [ACK] Seq=1 Ack=1 Win=1 Len=0"
"4099","1016.054179","192.168.101.13","20.33.105.0","TCP","54","[TCP Dup ACK 1330#9] 52503  >  443 [ACK] Seq=1 Ack=2 Win=255 Len=0"
"4100","1017.487826","fe80::1","fe80::f036:1b87:d1eb:960a","ICMPv6","86","Neighbor Solicitation for fe80::f036:1b87:d1eb:960a from 74:54:6b:49:83:8c"
"4101","1017.488187","fe80::f036:1b87:d1eb:960a","fe80::1","ICMPv6","86","Neighbor Advertisement fe80::f036:1b87:d1eb:960a (sol, ovr) is at 14:13:33:df:75:0d"
"4102","1018.407533","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.13? Tell 192.168.101.1"
"4103","1018.407634","AzureWaveTec_df:75:0d","zhiyicommuni_49:83:8c","ARP","42","192.168.101.13 is at 14:13:33:df:75:0d"
"4104","1018.407712","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.3? Tell 192.168.101.1"
"4105","1018.509504","34.159.75.126","192.168.101.13","TCP","91","443  >  52522 [PSH, ACK] Seq=202 Ack=130 Win=1420 Len=37"
"4106","1018.552719","192.168.101.13","34.159.75.126","TCP","54","52522  >  443 [ACK] Seq=130 Ack=239 Win=65280 Len=0"
"4107","1020.967634","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.13? Tell 192.168.101.1"
"4108","1020.967740","AzureWaveTec_df:75:0d","zhiyicommuni_49:83:8c","ARP","42","192.168.101.13 is at 14:13:33:df:75:0d"
"4109","1024.653931","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.13? Tell 192.168.101.1"
"4110","1024.654040","AzureWaveTec_df:75:0d","zhiyicommuni_49:83:8c","ARP","42","192.168.101.13 is at 14:13:33:df:75:0d"
"4111","1027.214276","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.13? Tell 192.168.101.1"
"4112","1027.214369","AzureWaveTec_df:75:0d","zhiyicommuni_49:83:8c","ARP","42","192.168.101.13 is at 14:13:33:df:75:0d"
"4113","1027.725897","192.168.101.3","239.255.255.250","SSDP","167","M-SEARCH * HTTP/1.1 "
"4114","1029.262400","192.168.101.3","192.168.101.255","UDP","82","57621  >  57621 Len=40"
"4115","1029.364485","192.168.101.3","192.168.101.255","UDP","82","57621  >  57621 Len=40"
"4116","1030.900480","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.13? Tell 192.168.101.1"
"4117","1030.900567","AzureWaveTec_df:75:0d","zhiyicommuni_49:83:8c","ARP","42","192.168.101.13 is at 14:13:33:df:75:0d"
"4118","1032.334180","192.168.101.3","192.168.101.255","UDP","82","57621  >  57621 Len=40"
"4119","1033.796438","192.168.101.13","2.21.75.40","TLSv1.3","78","Application Data"
"4120","1033.796831","192.168.101.13","2.21.75.40","TCP","54","51562  >  443 [FIN, ACK] Seq=1021 Ack=2856 Win=65280 Len=0"
"4121","1033.797886","192.168.101.13","45.238.181.4","DNS","110","Standard query 0x66ba A stream-production.avcdn.net OPT"
"4122","1033.870143","2.21.75.40","192.168.101.13","TCP","54","443  >  51562 [RST, ACK] Seq=2880 Ack=1022 Win=64640 Len=0"
"4123","1033.870143","2.21.75.40","192.168.101.13","TCP","54","443  >  51562 [ACK] Seq=2856 Ack=1021 Win=64640 Len=0"
"4124","1033.870143","2.21.75.40","192.168.101.13","TCP","78","[TCP Out-Of-Order] 443  >  51562 [PSH, ACK] Seq=2856 Ack=1022 Win=64640 Len=24"
"4125","1033.870143","45.238.181.4","192.168.101.13","DNS","326","Standard query response 0x66ba A stream-production.avcdn.net CNAME stream-production.avcdn.net.akamaized.net CNAME a6143.dscd.akamai.net A 23.221.212.210 A 23.221.212.196 A 23.221.212.205 A 23.221.212.212 A 23.221.212.199 A 23.221.212.216 A 23.221.212.202 A 23.221.212.217 A 23.221.212.207 OPT"
"4126","1033.870611","192.168.101.13","2.21.75.40","TCP","54","51562  >  443 [RST, ACK] Seq=1022 Ack=2880 Win=0 Len=0"
"4127","1033.875031","192.168.101.13","23.221.212.210","TCP","66","60741  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"4128","1033.972811","23.221.212.210","192.168.101.13","TCP","66","443  >  60741 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1384 SACK_PERM WS=128"
"4129","1033.973162","192.168.101.13","23.221.212.210","TCP","54","60741  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"4130","1033.977220","192.168.101.13","23.221.212.210","TLSv1.3","870","Client Hello (SNI=stream-production.avcdn.net)"
"4131","1034.075288","23.221.212.210","192.168.101.13","TLSv1.3","324","Server Hello, Change Cipher Spec, Application Data, Application Data"
"4132","1034.077968","192.168.101.13","23.221.212.210","TLSv1.3","134","Change Cipher Spec, Application Data"
"4133","1034.078185","192.168.101.13","23.221.212.210","TLSv1.3","154","Application Data"
"4134","1034.177745","23.221.212.210","192.168.101.13","TCP","54","443  >  60741 [ACK] Seq=271 Ack=897 Win=64640 Len=0"
"4135","1034.177745","23.221.212.210","192.168.101.13","TCP","54","443  >  60741 [ACK] Seq=271 Ack=997 Win=64640 Len=0"
"4136","1034.177745","23.221.212.210","192.168.101.13","TLSv1.3","373","Application Data"
"4137","1034.177745","23.221.212.210","192.168.101.13","TLSv1.3","1091","Application Data"
"4138","1034.178110","192.168.101.13","23.221.212.210","TCP","54","60741  >  443 [ACK] Seq=997 Ack=1627 Win=65280 Len=0"
"4139","1034.484942","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.13? Tell 192.168.101.1"
"4140","1034.485054","AzureWaveTec_df:75:0d","zhiyicommuni_49:83:8c","ARP","42","192.168.101.13 is at 14:13:33:df:75:0d"
"4141","1037.147545","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.13? Tell 192.168.101.1"
"4142","1037.147645","AzureWaveTec_df:75:0d","zhiyicommuni_49:83:8c","ARP","42","192.168.101.13 is at 14:13:33:df:75:0d"
"4143","1040.731483","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.13? Tell 192.168.101.1"
"4144","1040.731589","AzureWaveTec_df:75:0d","zhiyicommuni_49:83:8c","ARP","42","192.168.101.13 is at 14:13:33:df:75:0d"
"4145","1043.394078","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.13? Tell 192.168.101.1"
"4146","1043.394181","AzureWaveTec_df:75:0d","zhiyicommuni_49:83:8c","ARP","42","192.168.101.13 is at 14:13:33:df:75:0d"
"4147","1046.056631","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.13? Tell 192.168.101.1"
"4148","1046.056722","AzureWaveTec_df:75:0d","zhiyicommuni_49:83:8c","ARP","42","192.168.101.13 is at 14:13:33:df:75:0d"
"4149","1049.640761","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.13? Tell 192.168.101.1"
"4150","1049.640890","AzureWaveTec_df:75:0d","zhiyicommuni_49:83:8c","ARP","42","192.168.101.13 is at 14:13:33:df:75:0d"
"4151","1052.203040","2603:1030:40c:e::1","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TLSv1.2","452","Application Data"
"4152","1052.210013","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2603:1030:40c:e::1","TLSv1.2","208","Application Data"
"4153","1052.215851","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.13? Tell 192.168.101.1"
"4154","1052.215897","AzureWaveTec_df:75:0d","zhiyicommuni_49:83:8c","ARP","42","192.168.101.13 is at 14:13:33:df:75:0d"
"4155","1052.279783","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2a03:2880:f32f:122:face:b00c:0:7260","TCP","86","60742  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1432 WS=256 SACK_PERM"
"4156","1052.303158","2a03:2880:f32f:122:face:b00c:0:7260","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","86","80  >  60742 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1392 SACK_PERM WS=256"
"4157","1052.303507","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2a03:2880:f32f:122:face:b00c:0:7260","TCP","74","60742  >  80 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"4158","1052.304223","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2a03:2880:f32f:122:face:b00c:0:7260","TCP","535","60742  >  80 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=461 [TCP PDU reassembled in 4235]"
"4159","1052.401623","2a03:2880:f32f:122:face:b00c:0:7260","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","74","80  >  60742 [ACK] Seq=1 Ack=462 Win=66816 Len=0"
"4160","1052.401623","2603:1030:40c:e::1","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","74","443  >  49466 [ACK] Seq=7238 Ack=3696 Win=6906 Len=0"
"4161","1052.498570","2a03:2880:f32f:122:face:b00c:0:7260","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","203","80  >  60742 [PSH, ACK] Seq=1 Ack=462 Win=66816 Len=129 [TCP PDU reassembled in 4229]"
"4162","1052.498570","2a03:2880:f32f:122:face:b00c:0:7260","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","137","80  >  60742 [PSH, ACK] Seq=130 Ack=462 Win=66816 Len=63 [TCP PDU reassembled in 4229]"
"4163","1052.498570","2a03:2880:f32f:122:face:b00c:0:7260","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","141","80  >  60742 [PSH, ACK] Seq=193 Ack=462 Win=66816 Len=67 [TCP PDU reassembled in 4229]"
"4164","1052.498570","2a03:2880:f32f:122:face:b00c:0:7260","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","141","[TCP Retransmission] 80  >  60742 [PSH, ACK] Seq=193 Ack=462 Win=66816 Len=67 [TCP PDU reassembled in 4229]"
"4165","1052.498897","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2a03:2880:f32f:122:face:b00c:0:7260","TCP","86","60742  >  80 [ACK] Seq=462 Ack=260 Win=65024 Len=0 SLE=193 SRE=260"
"4166","1052.513785","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2a03:2880:f32f:122:face:b00c:0:7260","TCP","132","60742  >  80 [PSH, ACK] Seq=462 Ack=260 Win=65024 Len=58 [TCP PDU reassembled in 4235]"
"4167","1052.610371","2a03:2880:f32f:122:face:b00c:0:7260","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","74","80  >  60742 [ACK] Seq=260 Ack=520 Win=66816 Len=0"
"4168","1052.610371","2a03:2880:f32f:122:face:b00c:0:7260","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","126","80  >  60742 [PSH, ACK] Seq=260 Ack=520 Win=66816 Len=52 [TCP PDU reassembled in 4229]"
"4169","1052.610371","2a03:2880:f32f:122:face:b00c:0:7260","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","133","80  >  60742 [PSH, ACK] Seq=312 Ack=520 Win=66816 Len=59 [TCP PDU reassembled in 4229]"
"4170","1052.610707","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2a03:2880:f32f:122:face:b00c:0:7260","TCP","74","60742  >  80 [ACK] Seq=520 Ack=371 Win=65024 Len=0"
"4171","1052.612017","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2a03:2880:f32f:122:face:b00c:0:7260","TCP","116","60742  >  80 [PSH, ACK] Seq=520 Ack=371 Win=65024 Len=42 [TCP PDU reassembled in 4235]"
"4172","1052.612195","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2a03:2880:f32f:122:face:b00c:0:7260","TCP","127","60742  >  80 [PSH, ACK] Seq=562 Ack=371 Win=65024 Len=53 [TCP PDU reassembled in 4235]"
"4173","1052.612408","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2a03:2880:f32f:122:face:b00c:0:7260","TCP","120","60742  >  80 [PSH, ACK] Seq=615 Ack=371 Win=65024 Len=46 [TCP PDU reassembled in 4235]"
"4174","1052.612518","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2a03:2880:f32f:122:face:b00c:0:7260","TCP","115","60742  >  80 [PSH, ACK] Seq=661 Ack=371 Win=65024 Len=41 [TCP PDU reassembled in 4235]"
"4175","1052.614243","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2a03:2880:f32f:122:face:b00c:0:7260","TCP","242","60742  >  80 [PSH, ACK] Seq=702 Ack=371 Win=65024 Len=168 [TCP PDU reassembled in 4235]"
"4176","1052.708278","2a03:2880:f32f:122:face:b00c:0:7260","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","74","80  >  60742 [ACK] Seq=371 Ack=562 Win=66816 Len=0"
"4177","1052.708278","2a03:2880:f32f:122:face:b00c:0:7260","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","74","80  >  60742 [ACK] Seq=371 Ack=615 Win=66816 Len=0"
"4178","1052.708278","2a03:2880:f32f:122:face:b00c:0:7260","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","74","80  >  60742 [ACK] Seq=371 Ack=661 Win=66816 Len=0"
"4179","1052.708278","2a03:2880:f32f:122:face:b00c:0:7260","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","74","80  >  60742 [ACK] Seq=371 Ack=702 Win=66816 Len=0"
"4180","1052.708278","2a03:2880:f32f:122:face:b00c:0:7260","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","74","80  >  60742 [ACK] Seq=371 Ack=870 Win=67840 Len=0"
"4181","1052.708278","2a03:2880:f32f:122:face:b00c:0:7260","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","142","80  >  60742 [PSH, ACK] Seq=371 Ack=870 Win=67840 Len=68 [TCP PDU reassembled in 4229]"
"4182","1052.708278","2a03:2880:f32f:122:face:b00c:0:7260","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","129","80  >  60742 [PSH, ACK] Seq=439 Ack=870 Win=67840 Len=55 [TCP PDU reassembled in 4229]"
"4183","1052.708278","2a03:2880:f32f:122:face:b00c:0:7260","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","426","80  >  60742 [PSH, ACK] Seq=494 Ack=870 Win=67840 Len=352 [TCP PDU reassembled in 4229]"
